iter,trialnum,rand,scenario
1,80,0.5102040816326531,1
2,80,0.4906122448979592,1
3,80,0.49306122448979595,1
4,80,0.4971428571428571,1
5,80,0.4971428571428571,1
6,80,0.49306122448979595,1
7,80,0.4906122448979592,1
8,80,0.49306122448979595,1
9,80,0.4971428571428571,1
10,80,0.4897959183673469,1
11,80,0.5191836734693878,1
12,80,0.4897959183673469,1
13,80,0.5102040816326531,1
14,80,0.49306122448979595,1
15,80,0.5028571428571429,1
16,80,0.4897959183673469,1
17,80,0.5191836734693878,1
18,80,0.4906122448979592,1
19,80,0.4897959183673469,1
20,80,0.49306122448979595,1
21,80,0.5028571428571429,1
22,80,0.49306122448979595,1
23,80,0.4971428571428571,1
24,80,0.49306122448979595,1
25,80,0.5028571428571429,1
26,80,0.5102040816326531,1
27,80,0.4971428571428571,1
28,80,0.4906122448979592,1
29,80,0.49306122448979595,1
30,80,0.5420408163265307,1
31,80,0.4971428571428571,1
32,80,0.4906122448979592,1
33,80,0.4906122448979592,1
34,80,0.49306122448979595,1
35,80,0.4897959183673469,1
36,80,0.5191836734693878,1
37,80,0.49306122448979595,1
38,80,0.5028571428571429,1
39,80,0.4897959183673469,1
40,80,0.49306122448979595,1
41,80,0.49306122448979595,1
42,80,0.4971428571428571,1
43,80,0.5191836734693878,1
44,80,0.49306122448979595,1
45,80,0.5191836734693878,1
46,80,0.4906122448979592,1
47,80,0.4971428571428571,1
48,80,0.5028571428571429,1
49,80,0.5102040816326531,1
50,80,0.4897959183673469,1
51,80,0.4906122448979592,1
52,80,0.5028571428571429,1
53,80,0.5191836734693878,1
54,80,0.4906122448979592,1
55,80,0.4906122448979592,1
56,80,0.49306122448979595,1
57,80,0.4971428571428571,1
58,80,0.49306122448979595,1
59,80,0.4971428571428571,1
60,80,0.4971428571428571,1
61,80,0.4897959183673469,1
62,80,0.5028571428571429,1
63,80,0.4906122448979592,1
64,80,0.49306122448979595,1
65,80,0.5191836734693878,1
66,80,0.4897959183673469,1
67,80,0.5102040816326531,1
68,80,0.4906122448979592,1
69,80,0.5714285714285714,1
70,80,0.5191836734693878,1
71,80,0.5028571428571429,1
72,80,0.4971428571428571,1
73,80,0.49306122448979595,1
74,80,0.49306122448979595,1
75,80,0.4971428571428571,1
76,80,0.49306122448979595,1
77,80,0.4971428571428571,1
78,80,0.4906122448979592,1
79,80,0.4897959183673469,1
80,80,0.4897959183673469,1
81,80,0.4971428571428571,1
82,80,0.5028571428571429,1
83,80,0.4906122448979592,1
84,80,0.4897959183673469,1
85,80,0.4971428571428571,1
86,80,0.5028571428571429,1
87,80,0.4906122448979592,1
88,80,0.49306122448979595,1
89,80,0.4897959183673469,1
90,80,0.5102040816326531,1
91,80,0.49306122448979595,1
92,80,0.4971428571428571,1
93,80,0.5102040816326531,1
94,80,0.529795918367347,1
95,80,0.529795918367347,1
96,80,0.5102040816326531,1
97,80,0.4897959183673469,1
98,80,0.4971428571428571,1
99,80,0.4971428571428571,1
100,80,0.49306122448979595,1
